airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Economy,16.67,23,80
Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,Business,7.08,43,885
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.08,48,48
Air_India,AI-809,Mumbai,Morning,one,Morning,Chennai,Economy,22.92,12,124
Indigo,6E-5369,Hyderabad,Evening,zero,Evening,Mumbai,Economy,1.5,16,42
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.25,6,100
Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Business,20.33,22,741
GO_FIRST,G8-285,Bangalore,Afternoon,one,Late_Night,Mumbai,Economy,8.92,15,174
Air_India,AI-9517,Bangalore,Evening,one,Night,Chennai,Economy,26.5,4,216
Indigo,6E-448,Mumbai,Evening,one,Night,Kolkata,Economy,6.0,46,38
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,16.0,20,669
Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Business,6.42,25,739
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,10.83,29,787
Vistara,UK-776,Kolkata,Evening,one,Afternoon,Delhi,Business,20.92,3,1063
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.33,19,109
Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Business,13.75,2,996
Indigo,6E-354,Mumbai,Afternoon,zero,Afternoon,Hyderabad,Economy,1.5,47,39
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11.17,36,58
SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.0,37,95
AirAsia,I5-1780,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.75,44,56
GO_FIRST,G8-571,Hyderabad,Night,one,Late_Night,Delhi,Economy,6.0,21,83
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,29,83
Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,Economy,18.33,49,67
Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Economy,16.0,36,55
Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Business,19.33,17,671
Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.17,34,57
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.08,10,125
SpiceJet,SG-8157,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,25.67,28,56
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,12.58,41,840
Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Business,5.17,49,598
GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.75,36,86
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,15.58,20,924
Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Economy,8.75,38,91
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,15.17,40,82
Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Business,13.83,34,598
Vistara,UK-755,Bangalore,Morning,one,Night,Delhi,Economy,10.25,46,97
Indigo,6E-7583,Kolkata,Afternoon,one,Night,Chennai,Economy,5.75,45,56
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.08,24,70
Vistara,UK-940,Mumbai,Evening,one,Morning,Hyderabad,Business,13.92,39,815
Air_India,AI-765,Kolkata,Night,zero,Night,Chennai,Business,2.42,34,278
Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.08,40,68
Indigo,6E-179,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,4.25,8,212
Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.33,1,102
Air_India,AI-637,Mumbai,Evening,two_or_more,Afternoon,Kolkata,Economy,19.92,37,108
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,41,78
GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,43,65
Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Economy,5.17,24,115
Indigo,6E-6326,Bangalore,Morning,zero,Afternoon,Chennai,Economy,1.17,2,131
Air_India,AI-864,Mumbai,Early_Morning,one,Morning,Chennai,Economy,25.92,12,124
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,40,82
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Economy,13.83,26,80
Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,15.17,44,79
GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Kolkata,Economy,10.5,35,86
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Kolkata,Economy,13.0,33,69
GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.92,37,85
Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,Business,14.67,46,941
Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,Business,14.92,25,700
Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,Economy,4.58,44,55
Air_India,AI-636,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.33,42,71
AirAsia,I5-722,Bangalore,Late_Night,one,Early_Morning,Kolkata,Economy,6.67,47,46
GO_FIRST,G8-790,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,24,52
Vistara,UK-880,Hyderabad,Afternoon,zero,Afternoon,Delhi,Business,2.25,11,327
Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,9.67,27,87
GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,28,54
Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Mumbai,Business,27.83,44,800
Vistara,UK-953,Delhi,Night,one,Morning,Kolkata,Economy,13.0,49,89
Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Business,7.33,34,809
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,5,133
Air_India,AI-698,Hyderabad,Night,one,Afternoon,Kolkata,Business,13.92,39,659
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Business,11.08,49,688
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,13.08,29,756
Vistara,UK-940,Mumbai,Evening,one,Night,Chennai,Business,24.5,44,866
Vistara,UK-898,Hyderabad,Early_Morning,two_or_more,Evening,Chennai,Economy,8.67,17,185
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.17,27,82
Air_India,AI-672,Chennai,Evening,one,Night,Delhi,Economy,31.83,30,95
Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,20,54
Indigo,6E-397,Delhi,Afternoon,one,Evening,Chennai,Economy,7.42,33,46
GO_FIRST,G8-322,Mumbai,Night,one,Early_Morning,Kolkata,Economy,10.75,37,79
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,7.0,23,91
Indigo,6E-841,Bangalore,Afternoon,one,Evening,Kolkata,Economy,5.17,8,113
Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Mumbai,Business,28.75,3,642
GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Delhi,Economy,9.75,38,65
Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,Economy,11.42,17,72
Air_India,AI-764,Delhi,Evening,one,Night,Hyderabad,Economy,28.33,9,194
Air_India,AI-776,Kolkata,Morning,one,Evening,Mumbai,Business,8.0,45,430
Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,21.75,43,82
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,28,90
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.58,44,168
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,13.33,29,138
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,13.08,25,756
Vistara,UK-708,Kolkata,Night,one,Evening,Bangalore,Business,22.42,26,823
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,10.42,49,787
Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,Business,11.17,8,554
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,7.42,38,740
Air_India,AI-543,Hyderabad,Morning,one,Early_Morning,Chennai,Economy,20.0,30,92
GO_FIRST,G8-303,Mumbai,Night,zero,Night,Chennai,Economy,2.08,38,40
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,21,829
Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Business,10.75,26,904
Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.67,11,101
Indigo,6E-913,Hyderabad,Morning,one,Night,Delhi,Economy,11.0,13,122
Air_India,AI-676,Kolkata,Morning,one,Night,Delhi,Economy,10.75,28,78
Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.75,16,75
Indigo,6E-566,Kolkata,Night,zero,Late_Night,Chennai,Economy,2.33,1,93
Air_India,AI-453,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,31.25,23,136
GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,36,54
Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,8,211
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,37,81
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,12.08,31,935
Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,10.08,26,59
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Economy,17.0,37,56
Air_India,AI-538,Chennai,Night,one,Morning,Bangalore,Economy,12.58,15,165
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,17.92,47,63
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,15.83,18,77
GO_FIRST,G8-403,Bangalore,Early_Morning,one,Morning,Delhi,Economy,4.58,49,91
AirAsia,I5-2473,Kolkata,Morning,one,Night,Delhi,Economy,12.42,22,41
Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Economy,14.0,44,56
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,13.17,13,812
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,6.0,3,277
Air_India,AI-672,Chennai,Afternoon,one,Evening,Bangalore,Economy,27.58,47,48
Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Business,17.42,19,598
Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,15.25,30,83
Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Business,2.83,11,444
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,28.25,31,91
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,10.92,24,812
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Business,13.0,35,617
Air_India,AI-867,Mumbai,Night,one,Night,Bangalore,Business,22.58,11,737
Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,Business,18.17,25,748
SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Delhi,Economy,26.92,27,51
Air_India,AI-732,Kolkata,Afternoon,one,Evening,Mumbai,Economy,4.83,10,177
Vistara,UK-945,Delhi,Morning,one,Morning,Kolkata,Business,22.0,10,1084
Indigo,6E-6366,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,4.17,42,59
Indigo,6E-2329,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,18,173
Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,12.5,33,83
Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,19,813
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,16.92,28,63
Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,Economy,24.33,8,133
Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,12,889
Indigo,6E-7156,Hyderabad,Afternoon,one,Night,Delhi,Economy,7.33,48,44
GO_FIRST,G8-244,Mumbai,Evening,one,Night,Bangalore,Economy,5.5,41,59
Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Economy,14.58,33,85
Air_India,AI-573,Bangalore,Afternoon,one,Night,Hyderabad,Economy,8.42,23,109
Air_India,AI-573,Bangalore,Afternoon,two_or_more,Evening,Hyderabad,Economy,30.33,1,208
Air_India,AI-402,Kolkata,Morning,one,Night,Hyderabad,Economy,10.17,20,82
Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Business,10.67,5,586
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,16,131
Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Business,16.33,39,738
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.83,31,89
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6.5,33,75
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,16,49
Vistara,UK-834,Chennai,Evening,one,Evening,Hyderabad,Economy,26.75,14,152
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.08,18,103
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Business,19.0,37,738
Indigo,6E-725,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.17,29,42
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.5,48,32
Indigo,6E-512,Kolkata,Afternoon,one,Night,Bangalore,Economy,8.42,38,64
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,12.33,23,81
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.17,37,688
Vistara,UK-996,Mumbai,Evening,one,Evening,Chennai,Economy,21.83,9,190
Vistara,UK-830,Hyderabad,Morning,one,Night,Kolkata,Economy,12.42,27,85
GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,6,157
Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Business,14.33,17,1078
Vistara,UK-857,Mumbai,Night,zero,Night,Bangalore,Business,1.83,49,279
Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,8.83,11,139
Indigo,6E-893,Kolkata,Morning,zero,Morning,Hyderabad,Economy,2.25,19,42
Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,Business,17.08,11,737
Air_India,AI-808,Bangalore,Night,one,Afternoon,Mumbai,Economy,18.08,10,220
GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Economy,2.58,17,61
GO_FIRST,G8-2440,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,24,80
Air_India,AI-768,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.5,32,46
Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Business,24.17,3,598
Indigo,6E-6513,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,3.17,29,61
GO_FIRST,G8-2440,Mumbai,Morning,one,Night,Hyderabad,Economy,14.33,31,59
Air_India,AI-607,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19.67,46,49
Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Business,4.83,40,651
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,8.83,18,229
Indigo,6E-417,Kolkata,Afternoon,one,Evening,Bangalore,Economy,5.0,49,52
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,14.75,19,1178
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Business,15.17,29,769
Vistara,UK-655,Mumbai,Morning,two_or_more,Morning,Hyderabad,Economy,22.17,17,86
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,18.25,6,1060
Air_India,AI-660,Mumbai,Evening,one,Night,Bangalore,Business,26.08,13,737
Air_India,AI-840,Hyderabad,Night,one,Evening,Kolkata,Economy,20.75,29,108
Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.08,31,83
Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Business,14.0,25,770
Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,Business,14.08,6,935
Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Business,14.17,44,598
Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,24,74
Vistara,UK-828,Chennai,Early_Morning,one,Morning,Hyderabad,Economy,26.08,9,184
Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,5.5,18,58
Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Business,16.33,43,557
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,10.25,11,194
Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Economy,15.42,21,83
Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,Business,22.17,17,697
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.17,39,700
Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Business,8.67,21,904
GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.33,15,101
Vistara,UK-910,Mumbai,Evening,one,Morning,Bangalore,Economy,15.08,18,96
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Business,12.42,23,813
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Business,11.92,42,784
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,18.33,9,201
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,32,132
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Business,5.67,24,671
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.25,21,97
Air_India,AI-523,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.83,43,61
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Business,5.67,45,671
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.5,26,82
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Business,20.5,49,698
GO_FIRST,G8-125,Kolkata,Evening,one,Early_Morning,Bangalore,Economy,10.25,19,55
GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.58,13,99
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,14.42,25,83
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,Economy,15.58,48,60
Indigo,6E-6111,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.92,6,192
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,11.17,33,61
GO_FIRST,G8-7560,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.33,22,78
GO_FIRST,G8-322,Mumbai,Night,one,Early_Morning,Kolkata,Economy,10.75,23,79
SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,1,103
Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,43,52
Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Economy,22.33,5,158
Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Economy,20.92,42,85
AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,20,32
Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Economy,8.42,29,87
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,9.75,23,764
AirAsia,I5-559,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.0,38,54
Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Kolkata,Business,22.25,16,698
Air_India,AI-9547,Bangalore,Evening,one,Late_Night,Mumbai,Economy,5.17,31,58
Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,6.5,16,956
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.0,35,109
Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,41,61
Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,10.5,25,706
Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,Economy,24.33,6,138
GO_FIRST,G8-7538,Mumbai,Evening,one,Night,Hyderabad,Economy,6.17,19,58
Indigo,6E-2248,Hyderabad,Afternoon,zero,Evening,Delhi,Economy,2.42,17,36
Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Economy,14.67,8,211
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.25,22,496
Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Business,8.08,34,945
Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Economy,16.5,42,71
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.42,42,67
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Bangalore,Economy,15.67,6,178
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,Economy,13.25,12,168
Air_India,AI-672,Chennai,Evening,one,Night,Kolkata,Business,7.58,44,735
Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Business,22.33,32,586
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Business,8.92,4,538
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.5,5,230
Indigo,6E-743,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,8.75,23,109
Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,Business,15.0,16,737
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,4,157
Air_India,AI-431,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.17,17,71
Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,Business,8.17,25,737
Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,32,698
Indigo,6E-495,Chennai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.17,24,45
SpiceJet,SG-242,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.75,43,61
Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.42,9,184
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,13.58,45,52
Indigo,6E-6062,Hyderabad,Morning,one,Evening,Delhi,Economy,5.67,49,61
AirAsia,I5-582,Kolkata,Morning,one,Evening,Delhi,Economy,10.25,8,86
Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Economy,9.25,28,80
Air_India,AI-430,Chennai,Morning,one,Night,Kolkata,Business,12.42,37,748
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,49,622
Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,Business,1.33,27,237
GO_FIRST,G8-390,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,9.67,18,56
Air_India,AI-429,Chennai,Afternoon,two_or_more,Night,Delhi,Economy,31.92,3,189
Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Business,2.17,12,405
Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.67,8,187
Indigo,6E-788,Delhi,Afternoon,one,Evening,Hyderabad,Economy,3.92,42,47
Indigo,6E-5308,Mumbai,Afternoon,zero,Evening,Chennai,Economy,1.92,37,40
Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,28,116
Air_India,AI-738,Bangalore,Morning,two_or_more,Night,Hyderabad,Economy,35.75,41,88
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Business,22.92,28,671
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,16.08,49,922
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Business,2.17,16,299
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Business,12.33,46,596
Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Business,10.0,15,739
Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,23,54
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.42,4,80
AirAsia,I5-1531,Chennai,Night,one,Morning,Delhi,Economy,10.92,37,33
Indigo,6E-6067,Bangalore,Evening,one,Night,Delhi,Economy,7.42,20,51
Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.75,30,93
Air_India,AI-516,Bangalore,Early_Morning,one,Night,Mumbai,Business,16.33,32,394
GO_FIRST,G8-393,Kolkata,Night,one,Afternoon,Bangalore,Economy,15.0,17,88
AirAsia,I5-747,Delhi,Evening,one,Morning,Chennai,Economy,13.5,24,40
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.33,16,80
Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,7.33,28,706
Indigo,6E-5236,Mumbai,Early_Morning,one,Afternoon,Chennai,Economy,7.67,12,109
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,2,231
Vistara,UK-894,Hyderabad,Evening,one,Afternoon,Delhi,Economy,18.17,41,79
Vistara,UK-811,Delhi,Early_Morning,two_or_more,Night,Chennai,Economy,17.17,37,118
Vistara,UK-877,Mumbai,Morning,one,Morning,Bangalore,Economy,22.08,8,110
GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.83,16,80
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Business,7.67,9,838
Indigo,6E-566,Kolkata,Night,one,Morning,Bangalore,Economy,11.42,14,88
Indigo,6E-354,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,6.5,44,100
Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,25,67
Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Economy,25.25,21,73
Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,8.58,30,64
Vistara,UK-890,Hyderabad,Evening,one,Evening,Kolkata,Business,24.42,20,788
Indigo,6E-139,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58,35,94
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Economy,12.5,42,57
Indigo,6E-893,Kolkata,Morning,one,Night,Chennai,Economy,11.0,43,41
Vistara,UK-838,Chennai,Night,zero,Night,Delhi,Economy,2.83,22,31
Indigo,6E-415,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.67,38,71
Indigo,6E-6111,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,28,48
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Business,6.42,8,838
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Chennai,Economy,14.75,16,98
